 1.871437  9.490162  -8.945180  3.396014
 0.004168  9.603200 -11.034474  3.367422
-1.384204  7.775132  -9.330703  3.220247
-0.651606 10.151338  -9.296782  3.039740
-2.660170  9.928689  -9.095766  3.473145
